id;nom_voie;id_fantoir;numero;rep;code_insee;code_post;alias;nom_ld;nom_afnor;libelle_acheminement;x;y;lon;lat;nom_commune
ADRNIVX_0000000265766592;cité nouvelles;0220;6;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905852.2;6917841.5;5.83169724443;49.3269273843285;Mont-Bonvillers
ADRNIVX_0000000265766593;cité nouvelles;0220;7;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905860;6917799.9;5.83178393563556;49.3265511648908;Mont-Bonvillers
ADRNIVX_0000000265766589;cité nouvelles;0220;2;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905816.8;6917851.7;5.83121572900298;49.3270304221762;Mont-Bonvillers
ADRNIVX_0000000265766594;cité nouvelles;0220;8;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905842.4;6917798;5.8315411029555;49.3265397688634;Mont-Bonvillers
ADRNIVX_0000000265766588;cité nouvelles;0220;1;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905808.4;6917857.2;5.83110298907567;49.3270825370871;Mont-Bonvillers
ADRNIVX_0000000265766595;cité nouvelles;0220;9;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905832.5;6917840.6;5.831426040268;49.3269256481868;Mont-Bonvillers
ADRNIVX_0000000265766596;cité nouvelles;0220;10;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905806.5;6917807;5.83105212720114;49.3266321872682;Mont-Bonvillers
ADRNIVX_0000000265766598;cité nouvelles;0220;12;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905778.5;6917828.2;5.83067774193611;49.3268316549356;Mont-Bonvillers
ADRNIVX_0000000265766590;cité nouvelles;0220;3;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905824.2;6917845.4;5.83131433008103;49.3269714427612;Mont-Bonvillers
ADRNIVX_0000000265766597;cité nouvelles;0220;11;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905789;6917817.9;5.83081697833857;49.3267357439235;Mont-Bonvillers
ADRNIVX_0000000265766599;rue de la paix;0240;1;"";54084;54111;"";"";RUE DE LA PAIX;MONT BONVILLERS;905830.9;6917911.4;5.83143895756778;49.327562181617;Mont-Bonvillers
ADRNIVX_0000000358888736;rue de la paix;0240;3;"";54084;54111;"";"";RUE DE LA PAIX;MONT BONVILLERS;905802.4;6917945.8;5.83106420236165;49.3278803909379;Mont-Bonvillers
ADRNIVX_0000000265766600;rue de la paix;0240;2;"";54084;54111;"";"";RUE DE LA PAIX;MONT BONVILLERS;905837.7;6917898.4;5.83152600922634;49.327443207307;Mont-Bonvillers
ADRNIVX_0000000265766719;rue du vieux mont;0300;1;BIS;54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906096.4;6917885.2;5.83507514249259;49.3272412039419;Mont-Bonvillers
ADRNIVX_0000000265766728;rue du vieux mont;0300;17;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906129.2;6917842.4;5.83550482063147;49.3268461346344;Mont-Bonvillers
ADRNIVX_0000000265766487;rue du vieux mont;0300;11;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906231.2;6917905;5.83693764648879;49.3273755620278;Mont-Bonvillers
ADRNIVX_0000000265766729;rue du vieux mont;0300;17;BIS;54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906136;6917844.5;5.83559931768167;49.3268628049794;Mont-Bonvillers
ADRNIVX_0000000265766489;rue du vieux mont;0300;15;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906160.5;6917857.9;5.83594266644515;49.3269752735465;Mont-Bonvillers
ADRNIVX_0000000330386186;rue du vieux mont;0300;15;BIS;54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906160.5;6917857.9;5.83594266644515;49.3269752735465;Mont-Bonvillers
ADRNIVX_0000000265766724;rue du vieux mont;0300;6;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906141.8;6917891.3;5.83570214316684;49.3272813509058;Mont-Bonvillers
ADRNIVX_0000000265766725;rue du vieux mont;0300;8;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906143.8;6917889.2;5.83572859468726;49.3272618405115;Mont-Bonvillers
ADRNIVX_0000000265766727;rue du vieux mont;0300;12;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906139.3;6917855.9;5.83565030247205;49.326964149432;Mont-Bonvillers
ADRNIVX_0000000265766723;rue du vieux mont;0300;5;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906135.4;6917904;5.83562045098691;49.327397504165;Mont-Bonvillers
ADRNIVX_0000000330386185;rue du vieux mont;0300;9;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906170.3;6917893.4;5.83609489137206;49.327291016884;Mont-Bonvillers
ADRNIVX_0000000265766721;rue du vieux mont;0300;3;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906095.5;6917927.2;5.83508350757421;49.3276187923533;Mont-Bonvillers
ADRNIVX_0000000265766720;rue du vieux mont;0300;2;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906095.5;6917877.5;5.83505897130676;49.3271723230318;Mont-Bonvillers
ADRNIVX_0000000265766488;rue du vieux mont;0300;13;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906170.5;6917884.7;5.8360933436022;49.3272127977608;Mont-Bonvillers
ADRNIVX_0000000265766485;rue du vieux mont;0300;9;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906144;6917889.2;5.83573134353643;49.3272617759615;Mont-Bonvillers
ADRNIVX_0000000328185290;rue du vieux mont;0300;13;BIS;54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906193.2;6917893.4;5.83640963468251;49.3272836245513;Mont-Bonvillers
ADRNIVX_0000000265766722;rue du vieux mont;0300;4;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906124.7;6917891.9;5.83546741269916;49.3272922596171;Mont-Bonvillers
ADRNIVX_0000000265766726;rue du vieux mont;0300;10;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906144.8;6917888.4;5.83574194389068;49.3272543311332;Mont-Bonvillers
ADRNIVX_0000000265766718;rue du vieux mont;0300;1;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906078.8;6917876.5;5.83482894906201;49.3271687281731;Mont-Bonvillers
ADRNIVX_0000000330386184;rue du vieux mont;0300;7;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906151;6917902.4;5.83583407166312;49.3273780960187;Mont-Bonvillers
ADRNIVX_0000000265766730;rue du vieux mont;0300;19;"";54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906119.3;6917839;5.8353670749765;49.3268187863425;Mont-Bonvillers
ADRNIVX_0000000265766486;rue du vieux mont;0300;9;BIS;54084;54111;"";"";RUE DU VIEUX MONT;MONT BONVILLERS;906195.7;6917897.4;5.83644597100319;49.3273187506041;Mont-Bonvillers
ADRNIVX_0000000265767145;gd pré;B051;5519;"";54084;54111;"";GD PRE;;MONT BONVILLERS;906688.6;6917371.3;5.84296004394722;49.3224333346135;Mont-Bonvillers
ADRNIVX_0000000348586132;la gde grange;B053;9192;"";54084;54111;"";LA GDE GRANGE;;MONT BONVILLERS;905916.2;6918278.8;5.83279258577025;49.3308351436916;Mont-Bonvillers
ADRNIVX_0000000265767178;la vigne;B111;5437;"";54084;54111;"";LA VIGNE;;MONT BONVILLERS;906149.7;6917386.2;5.83556131868035;49.3227413332252;Mont-Bonvillers
ADRNIVX_0000000265767358;la vigne;B111;5374;"";54084;54111;"";LA VIGNE;;MONT BONVILLERS;906136.9;6917378.9;5.83538180372541;49.3226798857675;Mont-Bonvillers
ADRNIVX_0000000354948475;la vigne;B111;5352;"";54084;54111;"";LA VIGNE;;MONT BONVILLERS;906160.7;6917393.6;5.8357161459329;49.322804259697;Mont-Bonvillers
ADRNIVX_0000000265767360;la vigne;B111;5438;"";54084;54111;"";LA VIGNE;;MONT BONVILLERS;906142.8;6917382;5.83546441809056;49.3227058300602;Mont-Bonvillers
ADRNIVX_0000000265767176;la vigne;B111;5425;"";54084;54111;"";LA VIGNE;;MONT BONVILLERS;906179;6917406.5;5.83597401391086;49.3229142380098;Mont-Bonvillers
ADRNIVX_0000000265767177;la vigne;B111;5436;"";54084;54111;"";LA VIGNE;;MONT BONVILLERS;906152.3;6917388;5.83559793931429;49.3227566641062;Mont-Bonvillers
ADRNIVX_0000000265767361;la vigne;B111;5439;"";54084;54111;"";LA VIGNE;;MONT BONVILLERS;906139.8;6917380.4;5.83542239906087;49.3226924248904;Mont-Bonvillers
ADRNIVX_0000000265767195;bonvillers village;B114;12;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906536.9;6917463.9;5.84092104717271;49.323314256825;Mont-Bonvillers
ADRNIVX_0000000265767194;bonvillers village;B114;11;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906533.7;6917472.8;5.84088147152424;49.3233952428853;Mont-Bonvillers
ADRNIVX_0000000265767762;bonvillers village;B114;5153;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906464.4;6917223.3;5.83980569733692;49.321176309404;Mont-Bonvillers
ADRNIVX_0000000265767147;bonvillers village;B114;15;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906632.1;6917521.3;5.84225780262919;49.3237991086288;Mont-Bonvillers
ADRNIVX_0000000265767150;bonvillers village;B114;17;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906599.4;6917451.4;5.84177380928635;49.3231817536851;Mont-Bonvillers
ADRNIVX_0000000354948476;bonvillers village;B114;16;A;54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906616.2;6917474.7;5.84201622384557;49.323385630502;Mont-Bonvillers
ADRNIVX_0000000265767146;bonvillers village;B114;14;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906585.1;6917484.1;5.84159346201471;49.3234801325396;Mont-Bonvillers
ADRNIVX_0000000265767192;bonvillers village;B114;9;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906520.8;6917460.5;5.840698100505;49.3232889191993;Mont-Bonvillers
ADRNIVX_0000000265767204;bonvillers village;B114;33;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906469;6917317.7;5.83991559136514;49.3220228481076;Mont-Bonvillers
ADRNIVX_0000000265767184;bonvillers village;B114;3;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906483.4;6917389.4;5.84014894508976;49.3226622970165;Mont-Bonvillers
ADRNIVX_0000000265767152;bonvillers village;B114;18;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906583.8;6917474.8;5.84157099438579;49.323397008321;Mont-Bonvillers
ADRNIVX_0000000265767190;bonvillers village;B114;7;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906505.3;6917442.6;5.8404762284113;49.323133129284;Mont-Bonvillers
ADRNIVX_0000000265767199;bonvillers village;B114;28;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906519.6;6917338.5;5.84062126578884;49.3221933436963;Mont-Bonvillers
ADRNIVX_0000000265767206;bonvillers village;B114;5409;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906494.4;6917422.5;5.84031648777978;49.3229560886211;Mont-Bonvillers
ADRNIVX_0000000265767203;bonvillers village;B114;32;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906507.3;6917299;5.84043269297942;49.3218424793294;Mont-Bonvillers
ADRNIVX_0000000265767189;bonvillers village;B114;6;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906498.1;6917430.7;5.84037139259299;49.3230285556092;Mont-Bonvillers
ADRNIVX_0000000265767153;bonvillers village;B114;19;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906580.3;6917476.5;5.84152373436718;49.3234134118719;Mont-Bonvillers
ADRNIVX_0000000328185293;bonvillers village;B114;16;TER;54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906547;6917472.5;5.84106410744818;49.3233882473716;Mont-Bonvillers
ADRNIVX_0000000265767191;bonvillers village;B114;8;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906511.4;6917449.7;5.84056357309859;49.323194938634;Mont-Bonvillers
ADRNIVX_0000000265767159;bonvillers village;B114;27;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906576.5;6917356.9;5.84141233779924;49.3223402378163;Mont-Bonvillers
ADRNIVX_0000000265767202;bonvillers village;B114;31;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906510.6;6917304.1;5.84048056646711;49.3218872273873;Mont-Bonvillers
ADRNIVX_0000000265767160;bonvillers village;B114;5123;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906587.4;6917450.3;5.84160834755205;49.3231757532097;Mont-Bonvillers
ADRNIVX_0000002006013261;bonvillers village;B114;16;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906636.8;6917507.6;5.84231561573598;49.3236745171042;Mont-Bonvillers
ADRNIVX_0000000358888913;bonvillers village;B114;2;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906463.9;6917333.8;5.83985346389884;49.3221691279462;Mont-Bonvillers
ADRNIVX_0000000265767760;bonvillers village;B114;34;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906496.5;6917282.8;5.84027625946461;49.3217004409854;Mont-Bonvillers
ADRNIVX_0000000265767196;bonvillers village;B114;13;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906549.4;6917474.4;5.84109803100836;49.3234045395763;Mont-Bonvillers
ADRNIVX_0000000265767201;bonvillers village;B114;30;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906514.1;6917309.5;5.84053133697277;49.3219346057592;Mont-Bonvillers
ADRNIVX_0000000265767759;bonvillers village;B114;1;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906445.3;6917277.7;5.83957010960742;49.321671175368;Mont-Bonvillers
ADRNIVX_0000000265767155;bonvillers village;B114;20;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906556.3;6917418.4;5.84116515522654;49.3228992434745;Mont-Bonvillers
ADRNIVX_0000000265767149;bonvillers village;B114;16;BIS;54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906609.9;6917459.7;5.84192221922105;49.3232529188608;Mont-Bonvillers
ADRNIVX_0000000358888910;bonvillers village;B114;36;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906447.1;6917248.2;5.83958026121131;49.3214055855998;Mont-Bonvillers
ADRNIVX_0000000265767157;bonvillers village;B114;23;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906575.9;6917367.5;5.84140933632699;49.3224356549139;Mont-Bonvillers
ADRNIVX_0000000265767151;bonvillers village;B114;17;BIS;54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906587;6917429.9;5.84159275674757;49.3229926232552;Mont-Bonvillers
ADRNIVX_0000000265767188;bonvillers village;B114;5;BIS;54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906371;6917356;5.83858772344116;49.322398578105;Mont-Bonvillers
ADRNIVX_0000000265767187;bonvillers village;B114;5;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906491.7;6917414.3;5.84027532617228;49.3228832983348;Mont-Bonvillers
ADRNIVX_0000000265767156;bonvillers village;B114;21;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906579.6;6917411;5.84148170702298;49.322825232096;Mont-Bonvillers
ADRNIVX_0000000265767181;bonvillers village;B114;1;BIS;54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906450.9;6917301.8;5.83965898470132;49.3218858635086;Mont-Bonvillers
ADRNIVX_0000000265767198;bonvillers village;B114;26;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906522.5;6917348.5;5.84066606621279;49.3222822392157;Mont-Bonvillers
ADRNIVX_0000000265767193;bonvillers village;B114;10;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906525.5;6917465.9;5.84076536439192;49.3233359094223;Mont-Bonvillers
ADRNIVX_0000000265767197;bonvillers village;B114;24;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906539.5;6917390.5;5.84092047087488;49.3226540416348;Mont-Bonvillers
ADRNIVX_0000000265767158;bonvillers village;B114;25;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906555.1;6917352.6;5.84111611253298;49.322308529946;Mont-Bonvillers
ADRNIVX_0000000265767205;bonvillers village;B114;5151;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906495.4;6917397.4;5.84031781744064;49.3227302843262;Mont-Bonvillers
ADRNIVX_0000000265767200;bonvillers village;B114;29;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906479.6;6917342.8;5.84007367741424;49.3222449030202;Mont-Bonvillers
ADRNIVX_0000000265767185;bonvillers village;B114;3;BIS;54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906482.9;6917381.9;5.84013836466221;49.3225950838155;Mont-Bonvillers
ADRNIVX_0000000265767186;bonvillers village;B114;4;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906487.7;6917402.3;5.84021441949138;49.3227767916983;Mont-Bonvillers
ADRNIVX_0000000265767183;bonvillers village;B114;2;BIS;54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906482.9;6917381.9;5.84013836466221;49.3225950838155;Mont-Bonvillers
ADRNIVX_0000000265767761;bonvillers village;B114;35;"";54084;54111;"";BONVILLERS VILLAGE;BONVILLERS VILLAGE;MONT BONVILLERS;906451.3;6917266.4;5.83964697895463;49.3215677246704;Mont-Bonvillers
ADRNIVX_0000000265766500;chemin de la barre;0045;1;"";54084;54111;"";"";CHEMIN DE LA BARRE;MONT BONVILLERS;906136;6917961.5;5.83565709045068;49.3279138492003;Mont-Bonvillers
ADRNIVX_0000000265766501;chemin de la barre;0045;3;"";54084;54111;"";"";CHEMIN DE LA BARRE;MONT BONVILLERS;906134.5;6917977;5.83564412759898;49.3280535741237;Mont-Bonvillers
ADRNIVX_0000000265766502;chemin de la barre;0045;6;"";54084;54111;"";"";CHEMIN DE LA BARRE;MONT BONVILLERS;906139.3;6917999;5.83572096474234;49.3282496570349;Mont-Bonvillers
ADRNIVX_0000000265766477;chemin de la barre;0045;2;"";54084;54111;"";"";CHEMIN DE LA BARRE;MONT BONVILLERS;906139.4;6917953;5.83569962416218;49.3278363939987;Mont-Bonvillers
